record_id,qa_status,source_id,focus_agent_id,state,locale,resolution,path,reviewed_slot_1_agent,reviewed_slot_2_agent,reviewed_slot_3_agent,suggested_slot_1_agent,suggested_slot_2_agent,suggested_slot_3_agent,reviewed_unknown_flag,suggested_unknown_flag,suggested_confidence
frame-cv_recent_001-cv_recent_001_001-inrun-009306,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009306.jpg,,,,agent_nicole,agent_lycaon,agent_lycaon,,false,slot_1_agent:0.5935; slot_2_agent:0.6115; slot_3_agent:0.6474
frame-cv_recent_001-cv_recent_001_001-inrun-009339,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009339.jpg,,,,agent_nicole,agent_vivian,agent_vivian,,false,slot_1_agent:0.5529; slot_2_agent:0.5785; slot_3_agent:0.5308
frame-cv_recent_001-cv_recent_001_001-inrun-009372,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009372.jpg,,,,unknown,agent_lycaon,agent_lycaon,,false,slot_1_agent:0.55; slot_2_agent:0.722; slot_3_agent:0.6242
frame-cv_recent_001-cv_recent_001_001-inrun-009405,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009405.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.55; slot_3_agent:0.5498
frame-cv_recent_001-cv_recent_001_001-inrun-009438,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009438.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.5812; slot_2_agent:0.6573; slot_3_agent:0.4436
frame-cv_recent_001-cv_recent_001_001-inrun-009471,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009471.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.3648; slot_2_agent:0.6284; slot_3_agent:0.4447
frame-cv_recent_001-cv_recent_001_001-inrun-009504,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009504.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5498; slot_2_agent:0.5432; slot_3_agent:0.5955
frame-cv_recent_001-cv_recent_001_001-inrun-009537,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009537.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5856; slot_2_agent:0.5965; slot_3_agent:0.5424
frame-cv_recent_001-cv_recent_001_001-inrun-009570,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009570.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5499; slot_2_agent:0.6107; slot_3_agent:0.6026
frame-cv_recent_001-cv_recent_001_001-inrun-009603,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009603.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5461; slot_2_agent:0.5499; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-inrun-009636,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009636.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.3961; slot_2_agent:0.5703; slot_3_agent:0.5348
frame-cv_recent_001-cv_recent_001_001-inrun-009669,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009669.jpg,,,,agent_nicole,agent_lycaon,unknown,,false,slot_1_agent:0.6345; slot_2_agent:0.6697; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-inrun-009702,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009702.jpg,,,,agent_lycaon,agent_nicole,unknown,,false,slot_1_agent:0.4303; slot_2_agent:0.682; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-inrun-009735,needs_review,cv_recent_001,,inrun,EN,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_001_cv_recent_001_001_inrun_f009735.jpg,,,,agent_nicole,agent_nicole,unknown,,false,slot_1_agent:0.6823; slot_2_agent:0.6775; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000000,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000000.jpg,,,,agent_lycaon,agent_nicole,agent_vivian,,false,slot_1_agent:0.6462; slot_2_agent:0.6161; slot_3_agent:0.5855
frame-cv_recent_001-cv_recent_001_001-precheck-000038,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000038.jpg,,,,agent_lycaon,agent_nicole,agent_lycaon,,false,slot_1_agent:0.616; slot_2_agent:0.6245; slot_3_agent:0.614
frame-cv_recent_001-cv_recent_001_001-precheck-000057,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000057.jpg,,,,agent_lycaon,agent_nicole,agent_vivian,,false,slot_1_agent:0.6323; slot_2_agent:0.6226; slot_3_agent:0.5433
frame-cv_recent_001-cv_recent_001_001-precheck-000095,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000095.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.67; slot_2_agent:0.621; slot_3_agent:0.6712
frame-cv_recent_001-cv_recent_001_001-precheck-000133,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000133.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.4492; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000152,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000152.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.5498; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000171,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000171.jpg,,,,unknown,unknown,agent_anby,,false,slot_1_agent:0.55; slot_2_agent:0.4858; slot_3_agent:0.5189
frame-cv_recent_001-cv_recent_001_001-precheck-000190,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000190.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.6455; slot_3_agent:0.5867
frame-cv_recent_001-cv_recent_001_001-precheck-000228,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000228.jpg,,,,unknown,unknown,agent_nicole,,true,slot_1_agent:0.5455; slot_2_agent:0.2996; slot_3_agent:0.5753
frame-cv_recent_001-cv_recent_001_001-precheck-000247,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000247.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.55; slot_2_agent:0.55; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000266,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000266.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6369; slot_2_agent:0.6477; slot_3_agent:0.6408
frame-cv_recent_001-cv_recent_001_001-precheck-000285,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000285.jpg,,,,agent_vivian,unknown,agent_vivian,,true,slot_1_agent:0.5998; slot_2_agent:0.291; slot_3_agent:0.6385
frame-cv_recent_001-cv_recent_001_001-precheck-000323,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000323.jpg,,,,agent_lycaon,agent_lycaon,agent_lycaon,,false,slot_1_agent:0.6684; slot_2_agent:0.6548; slot_3_agent:0.6763
frame-cv_recent_001-cv_recent_001_001-precheck-000342,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000342.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5956; slot_2_agent:0.6112; slot_3_agent:0.5933
frame-cv_recent_001-cv_recent_001_001-precheck-000361,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000361.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.522; slot_2_agent:0.6882; slot_3_agent:0.5655
frame-cv_recent_001-cv_recent_001_001-precheck-000437,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000437.jpg,,,,agent_vivian,unknown,agent_vivian,,false,slot_1_agent:0.5241; slot_2_agent:0.4726; slot_3_agent:0.5698
frame-cv_recent_001-cv_recent_001_001-precheck-000456,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000456.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5923; slot_2_agent:0.6621; slot_3_agent:0.6038
frame-cv_recent_001-cv_recent_001_001-precheck-000494,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000494.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5842; slot_2_agent:0.6095; slot_3_agent:0.6143
frame-cv_recent_001-cv_recent_001_001-precheck-000513,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000513.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5334; slot_2_agent:0.6251; slot_3_agent:0.565
frame-cv_recent_001-cv_recent_001_001-precheck-000532,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000532.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6441; slot_2_agent:0.3208; slot_3_agent:0.6614
frame-cv_recent_001-cv_recent_001_001-precheck-000551,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000551.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.6046; slot_2_agent:0.6113; slot_3_agent:0.6517
frame-cv_recent_001-cv_recent_001_001-precheck-000570,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000570.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5242; slot_2_agent:0.6533; slot_3_agent:0.6316
frame-cv_recent_001-cv_recent_001_001-precheck-000589,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000589.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5473; slot_2_agent:0.6214; slot_3_agent:0.5945
frame-cv_recent_001-cv_recent_001_001-precheck-000608,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000608.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5247; slot_2_agent:0.4866; slot_3_agent:0.6232
frame-cv_recent_001-cv_recent_001_001-precheck-000627,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000627.jpg,,,,agent_vivian,unknown,unknown,,true,slot_1_agent:0.5388; slot_2_agent:0.2875; slot_3_agent:0.4908
frame-cv_recent_001-cv_recent_001_001-precheck-000646,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000646.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.5024; slot_2_agent:0.6416; slot_3_agent:0.5442
frame-cv_recent_001-cv_recent_001_001-precheck-000760,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000760.jpg,,,,agent_vivian,agent_vivian,agent_lycaon,,false,slot_1_agent:0.578; slot_2_agent:0.6477; slot_3_agent:0.6143
frame-cv_recent_001-cv_recent_001_001-precheck-000779,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000779.jpg,,,,agent_anby,unknown,unknown,,true,slot_1_agent:0.4771; slot_2_agent:0.2766; slot_3_agent:0.5412
frame-cv_recent_001-cv_recent_001_001-precheck-000798,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000798.jpg,,,,agent_vivian,agent_nicole,agent_vivian,,false,slot_1_agent:0.5329; slot_2_agent:0.5951; slot_3_agent:0.6271
frame-cv_recent_001-cv_recent_001_001-precheck-000817,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000817.jpg,,,,agent_anby,agent_nicole,unknown,,false,slot_1_agent:0.5027; slot_2_agent:0.5618; slot_3_agent:0.3906
frame-cv_recent_001-cv_recent_001_001-precheck-000836,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000836.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.6275; slot_2_agent:0.6785; slot_3_agent:0.5488
frame-cv_recent_001-cv_recent_001_001-precheck-000855,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000855.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.3555; slot_2_agent:0.6358; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000874,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000874.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.4497; slot_2_agent:0.6114; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000893,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000893.jpg,,,,agent_nicole,agent_nicole,unknown,,false,slot_1_agent:0.5651; slot_2_agent:0.6345; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000912,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000912.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.4896; slot_2_agent:0.5572; slot_3_agent:0.549
frame-cv_recent_001-cv_recent_001_001-precheck-000931,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000931.jpg,,,,agent_anby,agent_nicole,unknown,,false,slot_1_agent:0.5606; slot_2_agent:0.6246; slot_3_agent:0.5468
frame-cv_recent_001-cv_recent_001_001-precheck-000950,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000950.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.4935; slot_2_agent:0.5445; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-000969,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f000969.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.5228; slot_2_agent:0.6399; slot_3_agent:0.5499
frame-cv_recent_001-cv_recent_001_001-precheck-001007,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001007.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.4791; slot_2_agent:0.6552; slot_3_agent:0.5137
frame-cv_recent_001-cv_recent_001_001-precheck-001178,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001178.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.3106; slot_2_agent:0.5981; slot_3_agent:0.6369
frame-cv_recent_001-cv_recent_001_001-precheck-001216,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001216.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.5846; slot_2_agent:0.6193; slot_3_agent:0.7072
frame-cv_recent_001-cv_recent_001_001-precheck-001254,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001254.jpg,,,,agent_vivian,agent_vivian,unknown,,false,slot_1_agent:0.3244; slot_2_agent:0.4725; slot_3_agent:0.4531
frame-cv_recent_001-cv_recent_001_001-precheck-001273,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001273.jpg,,,,agent_vivian,agent_vivian,agent_nicole,,false,slot_1_agent:0.4589; slot_2_agent:0.6401; slot_3_agent:0.5666
frame-cv_recent_001-cv_recent_001_001-precheck-001292,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001292.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.55; slot_2_agent:0.4963; slot_3_agent:0.5322
frame-cv_recent_001-cv_recent_001_001-precheck-001311,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001311.jpg,,,,agent_vivian,agent_nicole,agent_nicole,,false,slot_1_agent:0.5129; slot_2_agent:0.664; slot_3_agent:0.5229
frame-cv_recent_001-cv_recent_001_001-precheck-001330,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001330.jpg,,,,agent_vivian,agent_nicole,agent_nicole,,false,slot_1_agent:0.5854; slot_2_agent:0.5502; slot_3_agent:0.6366
frame-cv_recent_001-cv_recent_001_001-precheck-001349,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001349.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5384; slot_2_agent:0.5404; slot_3_agent:0.5103
frame-cv_recent_001-cv_recent_001_001-precheck-001368,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001368.jpg,,,,unknown,agent_vivian,agent_nicole,,false,slot_1_agent:0.4677; slot_2_agent:0.6446; slot_3_agent:0.5983
frame-cv_recent_001-cv_recent_001_001-precheck-001387,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001387.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.5499; slot_2_agent:0.6327; slot_3_agent:0.6328
frame-cv_recent_001-cv_recent_001_001-precheck-001406,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001406.jpg,,,,unknown,agent_nicole,agent_nicole,,false,slot_1_agent:0.3442; slot_2_agent:0.6479; slot_3_agent:0.629
frame-cv_recent_001-cv_recent_001_001-precheck-001425,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001425.jpg,,,,agent_nicole,agent_vivian,unknown,,false,slot_1_agent:0.5931; slot_2_agent:0.353; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-001444,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001444.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5443; slot_2_agent:0.6084; slot_3_agent:0.5499
frame-cv_recent_001-cv_recent_001_001-precheck-001463,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001463.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5332; slot_2_agent:0.4665; slot_3_agent:0.532
frame-cv_recent_001-cv_recent_001_001-precheck-001482,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001482.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5052; slot_2_agent:0.642; slot_3_agent:0.3452
frame-cv_recent_001-cv_recent_001_001-precheck-001501,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001501.jpg,,,,unknown,agent_nicole,unknown,,false,slot_1_agent:0.5418; slot_2_agent:0.6075; slot_3_agent:0.5474
frame-cv_recent_001-cv_recent_001_001-precheck-001596,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001596.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.55; slot_2_agent:0.4319; slot_3_agent:0.5685
frame-cv_recent_001-cv_recent_001_001-precheck-001615,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001615.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5983; slot_2_agent:0.5543; slot_3_agent:0.6256
frame-cv_recent_001-cv_recent_001_001-precheck-001634,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001634.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.4155; slot_2_agent:0.6782; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-001653,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001653.jpg,,,,agent_vivian,agent_nicole,unknown,,false,slot_1_agent:0.5836; slot_2_agent:0.6215; slot_3_agent:0.3475
frame-cv_recent_001-cv_recent_001_001-precheck-001672,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001672.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5513; slot_2_agent:0.6913; slot_3_agent:0.5975
frame-cv_recent_001-cv_recent_001_001-precheck-001691,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001691.jpg,,,,agent_vivian,agent_nicole,agent_nicole,,false,slot_1_agent:0.6306; slot_2_agent:0.6108; slot_3_agent:0.5903
frame-cv_recent_001-cv_recent_001_001-precheck-001710,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001710.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5467; slot_2_agent:0.6782; slot_3_agent:0.5492
frame-cv_recent_001-cv_recent_001_001-precheck-001748,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001748.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.55; slot_2_agent:0.6289; slot_3_agent:0.5312
frame-cv_recent_001-cv_recent_001_001-precheck-001767,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001767.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5294; slot_2_agent:0.3906; slot_3_agent:0.55
frame-cv_recent_001-cv_recent_001_001-precheck-001805,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001805.jpg,,,,unknown,agent_vivian,agent_vivian,,true,slot_1_agent:0.2789; slot_2_agent:0.37; slot_3_agent:0.5347
frame-cv_recent_001-cv_recent_001_001-precheck-001824,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001824.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.4406; slot_2_agent:0.5568; slot_3_agent:0.5388
frame-cv_recent_001-cv_recent_001_001-precheck-001881,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001881.jpg,,,,unknown,agent_vivian,unknown,,false,slot_1_agent:0.5414; slot_2_agent:0.6464; slot_3_agent:0.5441
frame-cv_recent_001-cv_recent_001_001-precheck-001900,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001900.jpg,,,,agent_vivian,agent_vivian,agent_vivian,,false,slot_1_agent:0.5518; slot_2_agent:0.6458; slot_3_agent:0.3516
frame-cv_recent_001-cv_recent_001_001-precheck-001919,needs_review,cv_recent_001,,precheck,EN,1080p,D:\IKA_DATA\cv\frames_precheck\cv_recent_001_cv_recent_001_001_precheck_f001919.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5358; slot_2_agent:0.6429; slot_3_agent:0.5503
